# 2026新托福高频词汇表
# 来源: AWL (Academic Word List) + TOEFL 2026真题高频词 + 12学科主题词汇
# 格式: 单词\t词性\t中文释义\t分类\t优先级(1最高)
# 优先级说明: 1=AWL Sublist1-3(必背) 2=AWL Sublist4-6(高频) 3=AWL Sublist7-10(进阶) 4=学科专项 5=功能词/转折词
#
# ===== AWL Sublist 1 (60词, 最高频学术词) =====
No kidding	phr	不是开玩笑吧(惊讶)	听力-情绪反应	5
#
# --- 同情/安慰 ---
That must be tough	phr	那一定很难	听力-情绪反应	5
I'm sorry to hear that	phr	听到这个很遗憾	听力-情绪反应	5
Hang in there	phr	撑住/坚持	听力-情绪反应	5
Things will work out	phr	事情会好起来的	听力-情绪反应	5
Don't be too hard on yourself	phr	别对自己太苛刻	听力-情绪反应	5
#
# --- 感谢/回应感谢 ---
I really appreciate it	phr	非常感谢	听力-情绪反应	5
That's very kind of you	phr	你太好了	听力-情绪反应	5
Don't mention it	phr	不用谢	听力-情绪反应	5
Anytime	phr	随时(回应感谢)	听力-情绪反应	5
My pleasure	phr	我的荣幸	听力-情绪反应	5
#
# --- 失望/遗憾 ---
That's too bad	phr	太遗憾了	听力-情绪反应	5
What a bummer	phr	太扫兴了	听力-情绪反应	5
I was really looking forward to it	phr	我真的很期待的	听力-情绪反应	5
That's disappointing	phr	太令人失望了	听力-情绪反应	5
#
# --- 释然/放松 ---
What a relief	phr	松了口气	听力-情绪反应	5
Thank goodness	phr	谢天谢地	听力-情绪反应	5
That's a load off my mind	phr	心中大石落地	听力-情绪反应	5
#
# ======= 13. 提供帮助/接受帮助 Offering & Accepting Help =======
#
Can I give you a hand	phr	需要帮忙吗	听力-帮助	5
Do you need any help with that	phr	需要帮忙吗	听力-帮助	5
I could use some help	phr	我确实需要帮忙	听力-帮助	5
That would be great	phr	那太好了(接受帮助)	听力-帮助	5
I can manage	phr	我能应付(婉拒帮助)	听力-帮助	5
I've got it covered	phr	我搞定了(婉拒)	听力-帮助	5
Thanks, but I'm good	phr	谢谢，不用了	听力-帮助	5
#
# ======= 14. 澄清/确认/重复 Clarification =======
# 短对话中极高频——听不清时的交际策略
#
Sorry, what was that	phr	抱歉，你说什么	听力-澄清确认	5
Could you say that again	phr	能再说一遍吗	听力-澄清确认	5
What do you mean by	phr	你说的…是什么意思	听力-澄清确认	5
Just to clarify	phr	为了确认一下	听力-澄清确认	5
So what you're saying is	phr	所以你的意思是	听力-澄清确认	5
Let me make sure I understand	phr	让我确认我理解了	听力-澄清确认	5
Am I right in thinking	phr	我这样理解对吗	听力-澄清确认	5
You mean ...?	phr	你是说…？(确认)	听力-澄清确认	5
So basically	phr	所以基本上(总结对方的话)	听力-澄清确认	5
#
# ======= 15. 校园深度场景 Campus Deep =======
# 不是公告，而是学生与教授/TA/advisor的真实对话
#
teaching assistant	n	助教(TA)	听力-校园对话	4
academic advisor	n	学业顾问	听力-校园对话	4
drop a class	phr	退课	听力-校园对话	4
add a class	phr	加课	听力-校园对话	4
waitlist	n	候补名单(选课)	听力-校园对话	4
credit hours	n	学分	听力-校园对话	4
GPA	n	绩点	听力-校园对话	4
study group	n	学习小组	听力-校园对话	4
research paper	n	研究论文	听力-校园对话	4
peer review	n	同行评审	听力-校园对话	4
plagiarism	n	抄袭	听力-校园对话	4
citation	n	引用	听力-校园对话	4
rough draft	n	初稿	听力-校园对话	4
revision	n	修改	听力-校园对话	4
extra credit	n	额外加分	听力-校园对话	4
tutoring center	n	辅导中心	听力-校园对话	4
writing center	n	写作中心	听力-校园对话	4
lab report	n	实验报告	听力-校园对话	4
field trip	n	实地考察	听力-校园对话	4
internship	n	实习	听力-校园对话	4
work-study	n	勤工俭学	听力-校园对话	4
financial aid	n	助学金	听力-校园对话	4
student ID	n	学生证	听力-校园对话	4
bulletin board	n	公告栏	听力-校园对话	4
#
# ======= 16. 短对话中的时间/频率表达 =======
# 听力中精确理解时间信息是拿分的基本功
#
the day after tomorrow	phr	后天	听力-时间表达	5
the day before yesterday	phr	前天	听力-时间表达	5
every other day	phr	每隔一天	听力-时间表达	5
twice a week	phr	一周两次	听力-时间表达	5
within a week	phr	一周之内	听力-时间表达	5
around noon	phr	中午左右	听力-时间表达	5
first thing in the morning	phr	一大早	听力-时间表达	5
at the latest	phr	最迟	听力-时间表达	5
ahead of schedule	phr	提前	听力-时间表达	5
behind schedule	phr	落后于计划	听力-时间表达	5
on short notice	phr	临时通知	听力-时间表达	5
right away	phr	立刻	听力-时间表达	5
sooner or later	phr	迟早	听力-时间表达	5
for the time being	phr	暂时	听力-时间表达	5
in the meantime	phr	与此同时	听力-时间表达	5
#
# ======= 17. 学术讲座中教授的"隐形考点信号" =======
# 教授说这些话时，后面的内容100%会考
#
This is really important	phr	这很重要(=会考)	听力-考点信号	5
Make sure you understand	phr	确保你们理解(=会考)	听力-考点信号	5
I want to stress	phr	我要强调(=会考)	听力-考点信号	5
Pay attention to	phr	注意(=会考)	听力-考点信号	5
Don't confuse this with	phr	别把这跟…搞混(=对比题)	听力-考点信号	5
A common misconception is	phr	一个常见误解是(=对比题)	听力-考点信号	5
Contrary to what you might think	phr	与你可能想的相反(=对比题)	听力-考点信号	5
There are several reasons	phr	有几个原因(=列举题)	听力-考点信号	5
Let me give you an example	phr	举个例子(=例子题)	听力-考点信号	5
The key difference is	phr	关键区别是(=对比题)	听力-考点信号	5
What's interesting about this is	phr	有趣的是(=重点信息)	听力-考点信号	5
This leads us to	phr	这引出了(=因果题)	听力-考点信号	5
The question then becomes	phr	那问题就变成了(=主旨转折)	听力-考点信号	5
Now, here's where it gets tricky	phr	现在事情变复杂了(=难点)	听力-考点信号	5
So what does this tell us	phr	这告诉我们什么(=结论)	听力-考点信号	5
#
# ======= 18. 更多实用习语 (听力高频) =======
#
give it a shot	idiom	试一试	听力-习语补充	5
on top of that	idiom	除此之外	听力-习语补充	5
think outside the box	idiom	跳出框架思考	听力-习语补充	5
get to the bottom of	idiom	弄清真相	听力-习语补充	5
keep an eye on	idiom	留意	听力-习语补充	5
lose track of	idiom	忘记/跟不上	听力-习语补充	5
by the way	idiom	顺便说一下	听力-习语补充	5
off the top of my head	idiom	我一时想到的	听力-习语补充	5
the bottom line	idiom	归根结底	听力-习语补充	5
a blessing in disguise	idiom	塞翁失马	听力-习语补充	5
get the ball rolling	idiom	开始行动	听力-习语补充	5
at the drop of a hat	idiom	立刻/毫不犹豫	听力-习语补充	5
beat around the bush	idiom	拐弯抹角	听力-习语补充	5
cost an arm and a leg	idiom	非常贵	听力-习语补充	5
it's not rocket science	idiom	没那么难	听力-习语补充	5
let's face it	idiom	面对现实吧	听力-习语补充	5
speak of the devil	idiom	说曹操曹操到	听力-习语补充	5
the sooner the better	idiom	越快越好	听力-习语补充	5
two heads are better than one	idiom	三个臭皮匠	听力-习语补充	5
up in the air	idiom	悬而未决	听力-习语补充	5
you can say that again	idiom	你说得太对了	听力-习语补充	5
we'll cross that bridge when we come to it	idiom	到时候再说	听力-习语补充	5
it's worth a try	idiom	值得一试	听力-习语补充	5
#
# =====================================================================
#  听力大幅扩充 — 目标：覆盖2026新托福听力所有出题场景
# =====================================================================
#
#
# ======= 19. 娱乐/休闲 Entertainment & Leisure =======
# 日常社交对话高频话题
#
box office	n	售票处	听力-娱乐休闲	4
matinee	n	日场(电影/戏剧)	听力-娱乐休闲	4
sold out	phr	售罄	听力-娱乐休闲	4
premiere	n	首映	听力-娱乐休闲	4
intermission	n	幕间休息	听力-娱乐休闲	4
admission	n	入场费	听力-娱乐休闲	4
gallery	n	画廊	听力-娱乐休闲	4
amusement park	n	游乐园	听力-娱乐休闲	4
botanical garden	n	植物园	听力-娱乐休闲	4
aquarium	n	水族馆	听力-娱乐休闲	4
camping	n	露营	听力-娱乐休闲	4
hiking trail	n	徒步小径	听力-娱乐休闲	4
picnic	n	野餐	听力-娱乐休闲	4
board game	n	桌游	听力-娱乐休闲	4
streaming	n	流媒体	听力-娱乐休闲	4
binge-watch	v	追剧	听力-娱乐休闲	4
podcast	n	播客	听力-娱乐休闲	4
live performance	n	现场演出	听力-娱乐休闲	4
season pass	n	季票	听力-娱乐休闲	4
#
# ======= 20. 家务/日常琐事 Household & Errands =======
# "你周末干什么了"类对话的核心词
#
grocery shopping	n	买菜	听力-家务琐事	4
laundry	n	洗衣服	听力-家务琐事	4
dry cleaner	n	干洗店	听力-家务琐事	4
vacuum	v/n	吸尘	听力-家务琐事	4
mow the lawn	phr	割草坪	听力-家务琐事	4
take out the trash	phr	倒垃圾	听力-家务琐事	4
do the dishes	phr	洗碗	听力-家务琐事	4
iron	v	熨衣服	听力-家务琐事	4
run errands	phr	跑腿办事	听力-家务琐事	4
pick up groceries	phr	去买菜	听力-家务琐事	4
drop off the car	phr	把车送去(修理)	听力-家务琐事	4
get my car serviced	phr	给车做保养	听力-家务琐事	4
recycle	v	回收	听力-家务琐事	4
sort the mail	phr	整理邮件	听力-家务琐事	4
change the light bulb	phr	换灯泡	听力-家务琐事	4
#
# ======= 21. 运动/户外 Sports & Outdoors =======
#
score	n/v	得分	听力-运动户外	4
championship	n	锦标赛	听力-运动户外	4
tournament	n	锦标赛/比赛	听力-运动户外	4
season	n	赛季	听力-运动户外	4
league	n	联赛	听力-运动户外	4
playoffs	n	季后赛	听力-运动户外	4
overtime	n	加时赛	听力-运动户外	4
referee	n	裁判	听力-运动户外	4
spectator	n	观众	听力-运动户外	4
trail	n	小径	听力-运动户外	4
kayaking	n	皮划艇	听力-运动户外	4
rock climbing	n	攀岩	听力-运动户外	4
cycling	n	骑行	听力-运动户外	4
marathon	n	马拉松	听力-运动户外	4
gear	n	装备	听力-运动户外	4
#
# ======= 22. 搬家/搬迁 Moving & Relocation =======
#
moving truck	n	搬家卡车	听力-搬家	4
packing	n	打包	听力-搬家	4
storage unit	n	储物间	听力-搬家	4
forwarding address	n	转寄地址	听力-搬家	4
settle in	phr	安顿下来	听力-搬家	4
unpack	v	开箱整理	听力-搬家	4
neighborhood	n	社区	听力-搬家	4
downsize	v	缩小面积	听力-搬家	4
real estate agent	n	房产经纪人	听力-搬家	4
#
# ======= 23. 求职/面试/职业 Job & Career =======
# 2026新增职场场景的重点
#
resume	n	简历	听力-求职职业	4
cover letter	n	求职信	听力-求职职业	4
job opening	n	职位空缺	听力-求职职业	4
apply for	phr	申请	听力-求职职业	4
interview	n/v	面试	听力-求职职业	4
qualification	n	资质	听力-求职职业	4
references	n	推荐人	听力-求职职业	4
salary	n	薪水	听力-求职职业	4
benefits	n	福利	听力-求职职业	4
promotion	n	升职	听力-求职职业	4
part-time	adj	兼职的	听力-求职职业	4
full-time	adj	全职的	听力-求职职业	4
freelance	adj/n	自由职业	听力-求职职业	4
networking	n	社交/人脉	听力-求职职业	4
career fair	n	招聘会	听力-求职职业	4
position	n	职位	听力-求职职业	4
hire	v	录用	听力-求职职业	4
laid off	phr	被裁员	听力-求职职业	4
hand in one's notice	phr	递交辞呈	听力-求职职业	4
#
# ======= 24. 节日/假期/季节活动 Holidays & Seasonal =======
#
Thanksgiving	n	感恩节	听力-节日假期	4
Black Friday	n	黑色星期五	听力-节日假期	4
spring break	n	春假	听力-节日假期	4
long weekend	n	长周末	听力-节日假期	4
day off	n	休息日	听力-节日假期	4
take time off	phr	请假	听力-节日假期	4
holiday season	n	假期季	听力-节日假期	4
family reunion	n	家庭聚会	听力-节日假期	4
barbecue	n	烧烤	听力-节日假期	4
fireworks	n	烟花	听力-节日假期	4
decoration	n	装饰	听力-节日假期	4
gift card	n	礼品卡	听力-节日假期	4
#
# ======= 25. 制定计划/约人 Making Plans =======
# Listen and Choose a Response 的核心场景之一
#
Are you free on	phr	你…有空吗	听力-制定计划	5
Let's meet at	phr	我们在…见	听力-制定计划	5
Does ... work for you	phr	…对你行吗	听力-制定计划	5
I'll pencil you in	phr	我先记下你的(暂定)	听力-制定计划	5
Something came up	phr	有事(临时有变)	听力-制定计划	5
Can we push it back	phr	能往后推吗	听力-制定计划	5
Let's play it by ear	phr	到时候再说	听力-制定计划	5
What time works best	phr	什么时间最方便	听力-制定计划	5
I'm tied up	phr	我脱不开身	听力-制定计划	5
We're all set	phr	我们都定好了	听力-制定计划	5
Shall we say	phr	我们就说(定时间)	听力-制定计划	5
I'll pick you up at	phr	我…来接你	听力-制定计划	5
#
# ======= 26. 给出意见/表态 Giving Opinions =======
# 日常对话+学术讨论都需要
#
If you ask me	phr	要我说的话	听力-表达意见	5
In my opinion	phr	在我看来	听力-表达意见	5
Personally	adv	就我个人而言	听力-表达意见	5
From my point of view	phr	从我的角度来看	听力-表达意见	5
The way I see it	phr	在我看来	听力-表达意见	5
I'd say	phr	我会说	听力-表达意见	5
As far as I'm concerned	phr	就我而言	听力-表达意见	5
I'm of the opinion that	phr	我认为	听力-表达意见	5
I have mixed feelings about	phr	我对…感情复杂	听力-表达意见	5
I'm leaning towards	phr	我倾向于	听力-表达意见	5
#
# ======= 27. 话题转换/插话 Topic Shifting =======
# 对话中突然换话题——TOEFL爱考"为什么说话人提到X"
#
Speaking of which	phr	说到这个	听力-话题转换	5
That reminds me	phr	这让我想起	听力-话题转换	5
Oh, before I forget	phr	哦对了(差点忘了)	听力-话题转换	5
On a different note	phr	换个话题	听力-话题转换	5
Anyway	adv	不管怎样(回到正题)	听力-话题转换	5
So, getting back to	phr	回到刚才的话题	听力-话题转换	5
Sorry to change the subject	phr	抱歉换个话题	听力-话题转换	5
While we're on the topic	phr	既然说到这个	听力-话题转换	5
Can I just say something	phr	我能说一下吗(插话)	听力-话题转换	5
Sorry to interrupt, but	phr	抱歉打断一下	听力-话题转换	5
#
# ======= 28. 描述问题/解释情况 Describing Problems =======
# 听力中"发生了什么事"类题目的核心
#
What happened was	phr	事情是这样的	听力-描述问题	5
The problem is	phr	问题是	听力-描述问题	5
I ran into a problem	phr	我遇到了问题	听力-描述问题	5
It turns out that	phr	结果发现	听力-描述问题	5
I got mixed up	phr	我搞混了	听力-描述问题	5
I'm having trouble with	phr	我在…方面有困难	听力-描述问题	5
It's not working properly	phr	它没有正常工作	听力-描述问题	5
There seems to be a mistake	phr	好像出了错	听力-描述问题	5
I didn't realize that	phr	我没意识到	听力-描述问题	5
I was under the impression that	phr	我以为(但其实不是)	听力-描述问题	5
It completely slipped my mind	phr	我完全忘了	听力-描述问题	5
I'm in a bit of a bind	phr	我有点左右为难	听力-描述问题	5
#
# ======= 29. 对比/比较表达 Comparisons =======
# 听力中对比信息是高频考点
#
way more than	phr	比…多得多	听力-对比比较	5
not nearly as ... as	phr	远没有…那样	听力-对比比较	5
nothing like	phr	完全不像	听力-对比比较	5
just as ... as	phr	和…一样	听力-对比比较	5
even more so	phr	更是如此	听力-对比比较	5
let alone	phr	更不用说	听力-对比比较	5
compared to	phr	与…相比	听力-对比比较	5
the other way around	phr	反过来	听力-对比比较	5
quite the opposite	phr	恰恰相反	听力-对比比较	5
#
# ======= 30. 强调/弱化 Emphasizing & Minimizing =======
# 判断说话人真实态度的关键
#
# --- 强调(说话人在放大) ---
It was SO good	phr	太棒了(强调好)	听力-强调弱化	5
I can't stress enough	phr	怎么强调都不为过	听力-强调弱化	5
That's the whole point	phr	这就是关键所在	听力-强调弱化	5
What really matters is	phr	真正重要的是	听力-强调弱化	5
There's no question that	phr	毫无疑问	听力-强调弱化	5
#
# --- 弱化(说话人在淡化) ---
It wasn't that bad	phr	没那么糟(弱化)	听力-强调弱化	5
It's not a huge deal	phr	也不是什么大事(弱化)	听力-强调弱化	5
It could have been worse	phr	本来可能更糟(弱化)	听力-强调弱化	5
It's nothing to worry about	phr	没什么好担心的(弱化)	听力-强调弱化	5
Slight / slightly	adj/adv	轻微的(弱化词)	听力-强调弱化	5
#
# ======= 31. 因果/结果在口语中的表达 Cause in Speech =======
# 口语因果不用 therefore/consequently，用这些
#
That's why	phr	这就是为什么	听力-口语因果	5
That's how	phr	这就是…的方式	听力-口语因果	5
Because of that	phr	因为这个	听力-口语因果	5
So that means	phr	所以这意味着	听力-口语因果	5
As a result	phr	结果	听力-口语因果	5
It ended up	phr	最后变成了	听力-口语因果	5
The reason is	phr	原因是	听力-口语因果	5
Thanks to	phr	多亏了	听力-口语因果	5
Due to	phr	由于	听力-口语因果	5
#
# ======= 32. 讲座学科听力补充 — 补齐12学科的听力版本 =======
# 这些词在阅读中能看懂，但听力中教授说出来时必须秒反应
#
# --- 生物生态(听力最高频学科) ---
offspring	n	后代	听力-学术生物	4
forage	v	觅食	听力-学术生物	4
territory	n	领地	听力-学术生物	4
mating	n	交配	听力-学术生物	4
migratory	adj	迁徙的	听力-学术生物	4
nocturnal	adj	夜行性的	听力-学术生物	4
diurnal	adj	昼行性的	听力-学术生物	4
apex predator	n	顶级捕食者	听力-学术生物	4
endangered species	n	濒危物种	听力-学术生物	4
food web	n	食物网	听力-学术生物	4
canopy	n	树冠层	听力-学术生物	4
understory	n	林下层	听力-学术生物	4
pollinator	n	传粉者	听力-学术生物	4
genetic drift	n	基因漂变	听力-学术生物	4
phenotype	n	表现型	听力-学术生物	4
genotype	n	基因型	听力-学术生物	4
flora	n	植物群	听力-学术生物	4
fauna	n	动物群	听力-学术生物	4
amphibian	n	两栖动物	听力-学术生物	4
mammal	n	哺乳动物	听力-学术生物	4
#
# --- 心理/神经(听力高频学科) ---
classical conditioning	n	经典条件反射	听力-学术心理	4
operant conditioning	n	操作性条件反射	听力-学术心理	4
cognitive dissonance	n	认知失调	听力-学术心理	4
attachment theory	n	依恋理论	听力-学术心理	4
confirmation bias	n	确认偏误	听力-学术心理	4
hindsight bias	n	后见之明偏误	听力-学术心理	4
nature vs. nurture	n	先天vs.后天	听力-学术心理	4
implicit memory	n	内隐记忆	听力-学术心理	4
explicit memory	n	外显记忆	听力-学术心理	4
sleep deprivation	n	睡眠剥夺	听力-学术心理	4
fight-or-flight response	n	战或逃反应	听力-学术心理	4
empathy	n	共情	听力-学术心理	4
self-esteem	n	自尊	听力-学术心理	4
peer pressure	n	同侪压力	听力-学术心理	4
attention deficit	n	注意力缺陷	听力-学术心理	4
#
# --- 天文地质(听力经典学科) ---
plate tectonics	n	板块构造	听力-学术天文地质	4
pangaea	n	盘古大陆	听力-学术天文地质	4
ice age	n	冰河时代	听力-学术天文地质	4
fault line	n	断层线	听力-学术天文地质	4
earthquake	n	地震	听力-学术天文地质	4
eruption	n	喷发	听力-学术天文地质	4
lava	n	熔岩	听力-学术天文地质	4
fossil record	n	化石记录	听力-学术天文地质	4
geological time scale	n	地质年代表	听力-学术天文地质	4
solar system	n	太阳系	听力-学术天文地质	4
constellation	n	星座	听力-学术天文地质	4
atmosphere	n	大气层	听力-学术天文地质	4
crater	n	火山口/陨石坑	听力-学术天文地质	4
rotation	n	自转	听力-学术天文地质	4
#
# --- 历史/考古(听力常考) ---
Industrial Revolution	n	工业革命	听力-学术历史	4
the Enlightenment	n	启蒙运动	听力-学术历史	4
Silk Road	n	丝绸之路	听力-学术历史	4
the Great Depression	n	大萧条	听力-学术历史	4
westward expansion	n	西进运动	听力-学术历史	4
abolition	n	废除(奴隶制)	听力-学术历史	4
suffrage	n	选举权	听力-学术历史	4
immigration wave	n	移民潮	听力-学术历史	4
trade route	n	贸易路线	听力-学术历史	4
irrigation	n	灌溉	听力-学术历史	4
settlement	n	定居点	听力-学术历史	4
maritime exploration	n	海上探险	听力-学术历史	4
barter	n/v	以物易物	听力-学术历史	4
#
# --- 经济/社会(听力常考) ---
supply and demand	n	供需关系	听力-学术经济	4
market economy	n	市场经济	听力-学术经济	4
free trade	n	自由贸易	听力-学术经济	4
cost of living	n	生活成本	听力-学术经济	4
purchasing power	n	购买力	听力-学术经济	4
consumer behavior	n	消费行为	听力-学术经济	4
disposable income	n	可支配收入	听力-学术经济	4
economic downturn	n	经济衰退	听力-学术经济	4
stimulus package	n	经济刺激方案	听力-学术经济	4
income inequality	n	收入不平等	听力-学术经济	4
minimum wage	n	最低工资	听力-学术经济	4
unemployment rate	n	失业率	听力-学术经济	4
#
# --- 环境/气候(听力高频) ---
carbon dioxide	n	二氧化碳	听力-学术环境	4
fossil fuel	n	化石燃料	听力-学术环境	4
solar panel	n	太阳能板	听力-学术环境	4
wind turbine	n	风力涡轮机	听力-学术环境	4
electric vehicle	n	电动汽车	听力-学术环境	4
carbon neutral	adj	碳中和的	听力-学术环境	4
endangered habitat	n	受威胁栖息地	听力-学术环境	4
waste management	n	废物管理	听力-学术环境	4
water scarcity	n	水资源短缺	听力-学术环境	4
urban heat island	n	城市热岛效应	听力-学术环境	4
reforestation	n	重新造林	听力-学术环境	4
wetland	n	湿地	听力-学术环境	4
#
# ======= 33. 讲座中教授的口头禅/填充 Professor Speech Habits =======
# 6.0选手知道这些不是废话，而是结构信号
#
So	filler	那么(引出结论或新段)	听力-教授口头禅	5
Right	filler	对吧(确认学生跟上了)	听力-教授口头禅	5
OK so	filler	好那么(过渡到下一点)	听力-教授口头禅	5
Now	filler	现在(引入新话题)	听力-教授口头禅	5
Alright	filler	好的(段落结束/开始)	听力-教授口头禅	5
You see	filler	你看(解释原因)	听力-教授口头禅	5
The idea is that	phr	意思是说(解释概念)	听力-教授口头禅	5
Think of it this way	phr	这样想(用类比解释)	听力-教授口头禅	5
Suppose	v	假设(引入假设场景)	听力-教授口头禅	5
What if	phr	如果…怎么办(引出思考)	听力-教授口头禅	5
Does that make sense	phr	明白了吗(检查理解)	听力-教授口头禅	5
Any questions so far	phr	到目前为止有问题吗	听力-教授口头禅	5
Let me back up	phr	让我退回去说(补充)	听力-教授口头禅	5
I should mention	phr	我应该提一下(补充信息)	听力-教授口头禅	5
That's a good question	phr	好问题(回应学生提问)	听力-教授口头禅	5
#
# ======= 34. 数字/数量/程度口语表达 Numbers & Degree =======
# 听力中数字信息错过就丢分
#
a couple of	phr	两三个	听力-数量程度	5
a handful of	phr	少数	听力-数量程度	5
a dozen	phr	一打/十二个	听力-数量程度	5
dozens of	phr	几十个	听力-数量程度	5
hundreds of	phr	数百个	听力-数量程度	5
roughly	adv	大约	听力-数量程度	5
give or take	phr	上下浮动	听力-数量程度	5
or so	phr	左右/大约	听力-数量程度	5
at least	phr	至少	听力-数量程度	5
at most	phr	最多	听力-数量程度	5
up to	phr	多达	听力-数量程度	5
no more than	phr	不超过	听力-数量程度	5
as many as	phr	多达	听力-数量程度	5
the vast majority	phr	绝大多数	听力-数量程度	5
a fraction of	phr	一小部分	听力-数量程度	5
#
# ======= 35. 日常科技/网络 Everyday Tech =======
# 2026年考生的日常生活背景词
#
app	n	应用程序	听力-日常科技	4
download	v/n	下载	听力-日常科技	4
upload	v/n	上传	听力-日常科技	4
log in	phr	登录	听力-日常科技	4
sign out	phr	退出登录	听力-日常科技	4
notification	n	通知	听力-日常科技	4
social media	n	社交媒体	听力-日常科技	4
inbox	n	收件箱	听力-日常科技	4
spam	n	垃圾邮件	听力-日常科技	4
screenshot	n	截图	听力-日常科技	4
data plan	n	流量套餐	听力-日常科技	4
hotspot	n	热点(WiFi共享)	听力-日常科技	4
bluetooth	n	蓝牙	听力-日常科技	4
cloud storage	n	云存储	听力-日常科技	4
two-factor authentication	n	双重验证	听力-日常科技	4
#
# ======= 36. 讲座中的"对比结构"信号 =======
# 教授做对比时用的模板，后面100%出对比题
#
Unlike X, Y	phr	与X不同，Y…	听力-对比结构	5
While X ..., Y ...	phr	X…的同时，Y…	听力-对比结构	5
On one hand ... on the other	phr	一方面…另一方面	听力-对比结构	5
The difference between X and Y	phr	X和Y的区别	听力-对比结构	5
X is similar to Y in that	phr	X与Y相似在于	听力-对比结构	5
In comparison	phr	相比之下	听力-对比结构	5
Whereas X ..., Y ...	phr	X…而Y…	听力-对比结构	5
That's not to say that	phr	并不是说(让步后的转折)	听力-对比结构	5
#
# ======= 37. 讲座中的"分类/列举"信号 =======
# 后面100%出多选题或排序题
#
There are three main types	phr	有三种主要类型	听力-列举分类	5
The first is ... the second ...	phr	第一是…第二是…	听力-列举分类	5
Another factor is	phr	另一个因素是	听力-列举分类	5
In addition to that	phr	除此之外	听力-列举分类	5
Last but not least	phr	最后但同样重要的	听力-列举分类	5
We can divide this into	phr	我们可以将其分为	听力-列举分类	5
These fall into two categories	phr	这些分为两类	听力-列举分类	5
One more thing	phr	还有一件事	听力-列举分类	5
Not to mention	phr	更不用说	听力-列举分类	5
#
# ======= 38. 更多短语动词(听力版) =======
# 专挑日常对话中高频但学术词表不收录的
#
hang out	phr v	出去玩/闲逛	听力-短语动词	4
chill out	phr v	放松	听力-短语动词	4
freak out	phr v	抓狂	听力-短语动词	4
mess up	phr v	搞砸	听力-短语动词	4
screw up	phr v	搞砸(口语)	听力-短语动词	4
blow off	phr v	放鸽子/不去	听力-短语动词	4
zone out	phr v	走神	听力-短语动词	4
space out	phr v	发呆	听力-短语动词	4
burn out	phr v	精疲力竭	听力-短语动词	4
check in on	phr v	查看…的情况	听力-短语动词	4
get around to	phr v	终于抽出时间做	听力-短语动词	4
come down with	phr v	染上(病)	听力-短语动词	4
look forward to	phr v	期待	听力-短语动词	4
get away	phr v	短途旅行/逃离	听力-短语动词	4
hold up	phr v	耽搁	听力-短语动词	4
run late	phr v	迟到/晚了	听力-短语动词	4
swing by	phr v	顺路去	听力-短语动词	4
drop by	phr v	顺便拜访	听力-短语动词	4
tag along	phr v	跟着一起去	听力-短语动词	4
#
# ======= 39. 服务场景补充 Service Encounters =======
#
# --- 理发/美容 Hair Salon ---
haircut	n	理发	听力-理发美容	4
trim	n/v	修剪	听力-理发美容	4
blow-dry	n	吹干	听力-理发美容	4
#
# --- 眼科/配镜 Eye Care ---
eye exam	n	验光	听力-眼科配镜	4
contact lenses	n	隐形眼镜	听力-眼科配镜	4
frames	n	镜框	听力-眼科配镜	4
reading glasses	n	老花镜	听力-眼科配镜	4
optometrist	n	验光师	听力-眼科配镜	4
#
# --- 服装购物 Clothing ---
fitting room	n	试衣间	听力-服装购物	4
size	n	尺码	听力-服装购物	4
try on	phr	试穿	听力-服装购物	4
alterations	n	改衣服	听力-服装购物	4
clearance	n	清仓	听力-服装购物	4
return policy	n	退换政策	听力-服装购物	4
gift wrap	n	礼品包装	听力-服装购物	4
#
# --- 汽车服务(精简版) Auto Service ---
mechanic	n	技师	听力-汽车服务	4
inspection	n	年检/检查	听力-汽车服务	4
brake	n	刹车	听力-汽车服务	4
engine	n	发动机	听力-汽车服务	4
mileage	n	里程数	听力-汽车服务	4
tow truck	n	拖车	听力-汽车服务	4
#
# ======= 40. 邻里/社区 Neighborhood & Community =======
#
noise complaint	n	噪音投诉	听力-邻里社区	4
homeowner's association	n	业主委员会	听力-邻里社区	4
block party	n	街区派对	听力-邻里社区	4
community center	n	社区中心	听力-邻里社区	4
food drive	n	食物捐赠活动	听力-邻里社区	4
garage sale	n	车库大甩卖	听力-邻里社区	4
recycling bin	n	回收箱	听力-邻里社区	4
pedestrian crossing	n	人行横道	听力-邻里社区	4
speed limit	n	限速	听力-邻里社区	4
parking meter	n	停车计时器	听力-邻里社区	4
#
# ======= 41. 烹饪/食物 Cooking & Food =======
#
recipe	n	食谱	听力-烹饪食物	4
ingredient	n	食材	听力-烹饪食物	4
bake	v	烘焙	听力-烹饪食物	4
grill	v/n	烤	听力-烹饪食物	4
steam	v	蒸	听力-烹饪食物	4
stir-fry	v	炒	听力-烹饪食物	4
chop	v	切碎	听力-烹饪食物	4
preheat	v	预热(烤箱)	听力-烹饪食物	4
leftovers	n	剩饭剩菜	听力-烹饪食物	4
meal prep	n	备餐	听力-烹饪食物	4
homemade	adj	自制的	听力-烹饪食物	4
microwave	v/n	微波炉加热	听力-烹饪食物	4
#
# ======= 42. 天气→活动关联 Weather & Activity =======
#
It's supposed to rain	phr	预计要下雨	听力-天气活动	5
The weather is clearing up	phr	天气正在转晴	听力-天气活动	5
